USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
1728,Canis Major,ν1 CMa,ν1,Nu 1,6,,,47138,31564,06h 36m 22.86s,-18° 39′ 35.8″,5.71,1.07,277,G8III/F3V...,,99.092,-17.340,Canis Majoris,Nu 1 Canis Majoris
1729,Canis Major,HD 46547,,HD 46547,,,,46547,31190,06h 32m 38.98s,-32° 01′ 49.6″,5.73,−1.32,838,B2V,"suspected variable, ΔV = 5.64m, P = 5.72 d",98.158,-31.970,Canis Majoris,HD 46547 Canis Majoris
1730,Canis Major,IY CMa,,IY,,,IY,45871,30840,06h 28m 39.24s,-32° 22′ 16.7″,5.74,−1.27,823,B5IV,Be star; eclipsing binary,97.163,-31.629,Canis Majoris,IY Canis Majoris
1731,Canis Major,HD 50123,,HZ,,,HZ,50123,32810,06h 50m 23.35s,-31° 42′ 21.9″,5.74,−0.97,718,B3V,"rotating ellipsoidal variable, Vmax = 5.71m, Vmin = 5.79m",102.596,-30.294,Canis Majoris,HZ Canis Majoris
1732,Canis Major,FV CMa,,FV,,,FV,54309,34360,07h 07m 22.59s,-23° 50′ 26.6″,5.75,−4.04,2964,B2V:nn,"γ Cas variable, Vmax = 5.64m, Vmin = 5.94m",106.842,-22.159,Canis Majoris,FV Canis Majoris
1733,Canis Major,HD 45765,,HD 45765,,,,45765,30836,06h 28m 37.41s,-17° 27′ 57.7″,5.76,0.19,424,K0III,,97.154,-16.534,Canis Majoris,HD 45765 Canis Majoris
1734,Canis Major,HD 49980,,HD 49980,,,,49980,32809,06h 50m 21.77s,-17° 05′ 04.4″,5.77,−2.62,1552,K3III,,102.588,-16.916,Canis Majoris,HD 49980 Canis Majoris
1735,Canis Major,HD 55589,,HD 55589,,,,55589,34888,07h 13m 07.20s,-11° 15′ 04.9″,5.77,−0.77,661,K0,,108.279,-10.749,Canis Majoris,HD 55589 Canis Majoris
1736,Canis Major,HD 44081,,HD 44081,,,,44081,30011,06h 18m 58.98s,-20° 55′ 32.2″,5.79,−2.97,1842,B3II/III,suspected β Cep variable,94.742,-19.074,Canis Majoris,HD 44081 Canis Majoris
1737,Canis Major,HD 58461,,HD 58461,,,,58461,35998,07h 25m 08.44s,-13° 45′ 07.1″,5.79,3.08,114,F3V,,111.283,-12.248,Canis Majoris,HD 58461 Canis Majoris
1738,Canis Major,HD 58612,,HD 58612,,,,58612,36024,07h 25m 25.27s,-25° 13′ 04.0″,5.79,−4.19,3228,B5III,,111.354,-24.782,Canis Majoris,HD 58612 Canis Majoris
1739,Canis Major,HD 59067,,HD 59067,,,,59067,36251,07h 27m 51.66s,-11° 33′ 24.7″,5.79,−1.66,1009,B8Vv comp VB,"γ Cas variable, Vmax = 5.73m, Vmin = 5.90m",111.963,-10.443,Canis Majoris,HD 59067 Canis Majoris
1740,Canis Major,17 CMa,,17,17,,,51055,33248,06h 55m 02.74s,-20° 24′ 17.5″,5.8,−0.54,605,A2V,,103.758,-19.595,Canis Majoris,17 Canis Majoris
1741,Canis Major,HD 55344,,HD 55344,,,,55344,34758,07h 11m 41.61s,-20° 52′ 59.2″,5.84,−0.04,489,A0IV/V,,107.921,-19.117,Canis Majoris,HD 55344 Canis Majoris
1742,Canis Major,MZ CMa,,MZ,,,MZ,57615,35626,07h 21m 04.34s,-25° 53′ 30.0″,5.87,−0.86,723,M3III,semiregular variable,110.267,-24.108,Canis Majoris,MZ Canis Majoris
1743,Canis Major,HD 43396,,HD 43396,,,,43396,29679,06h 15m 08.40s,-20° 16′ 20.1″,5.88,−1.39,929,K2III,"variable star, ΔV = 0.008m, P = 2.42919 d",93.783,-19.728,Canis Majoris,HD 43396 Canis Majoris
1744,Canis Major,26 CMa,,26,26,,MM,55522,34798,07h 12m 12.22s,-25° 56′ 33.4″,5.91,−0.80,718,B2IV/V,53 Per variable,108.050,-24.058,Canis Majoris,26 Canis Majoris
1745,Canis Major,HD 46189,,HD 46189,,,,46189,31037,06h 30m 46.29s,-27° 46′ 10.5″,5.92,−1.78,1128,B3IV/V,"variable star, ΔV = 0.005m, P = 3.28106 d",97.692,-26.231,Canis Majoris,HD 46189 Canis Majoris
1746,Canis Major,HD 49095,,HD 49095,,,,49095,32366,06h 45m 23.08s,-31° 47′ 34.5″,5.92,3.99,79,F7V,,101.346,-30.207,Canis Majoris,HD 49095 Canis Majoris
1747,Canis Major,HD 47182,,HD 47182,,,,47182,31599,06h 36m 46.60s,-13° 19′ 15.5″,5.95,−0.91,769,K4/K5III,,99.192,-12.679,Canis Majoris,HD 47182 Canis Majoris
1748,Canis Major,HD 55762,,HD 55762,,,,55762,34914,07h 13m 24.01s,-22° 40′ 26.9″,5.96,−0.90,780,K4III,"suspected variable, ΔV = 0.14m",108.350,-21.326,Canis Majoris,HD 55762 Canis Majoris
1749,Canis Major,HD 43544,,HD 43544,,,,43544,29771,06h 16m 07.70s,-16° 37′ 04.8″,5.97,−1.07,836,B2/B3V,"suspected variable, Vmax = 5.71m, Vmin = 5.97m",94.029,-15.382,Canis Majoris,HD 43544 Canis Majoris
1750,Canis Major,HD 43429,,HD 43429,,,,43429,29692,06h 15m 17.71s,-18° 28′ 37.2″,5.99,1.96,208,K1III,,93.821,-17.523,Canis Majoris,HD 43429 Canis Majoris
1751,Canis Major,OS CMa,,OS,,,OS,54764,34561,07h 09m 33.37s,-16° 14′ 04.2″,6,,,B1Ib/II,α Cyg variable,107.388,-15.766,Canis Majoris,OS Canis Majoris
1752,Canis Major,HR 2800,,HQ,,,HQ,57593,35611,07h 20m 54.92s,-26° 57′ 49.9″,6,−2.71,1801,B3V,"Algol variable, Vmax = 5.99m, Vmin = 6.25m, P = 24.6033 d",110.225,-25.036,Canis Majoris,HQ Canis Majoris
1753,Canis Major,HD 47561,,HD 47561,,,,47561,31758,06h 38m 35.43s,-16° 52′ 24.6″,6.01,0.26,460,A0IV,,99.646,-15.127,Canis Majoris,HD 47561 Canis Majoris
1754,Canis Major,HD 56578,,HD 56578,,,,56578,35213,07h 16m 38.38s,-23° 18′ 39.8″,6.02,1.53,258,A5m...,,109.158,-22.689,Canis Majoris,HD 56578 Canis Majoris
1755,Canis Major,HD 44021,,HD 44021,,,,44021,29993,06h 18m 48.79s,-15° 01′ 30.0″,6.04,−0.73,738,M1III:,"suspected variable, Vmax = 5.96m, Vmin = 6.06m",94.700,-14.975,Canis Majoris,HD 44021 Canis Majoris
1756,Canis Major,HD 49001,,HD 49001,,,,49001,32368,06h 45m 23.38s,-23° 27′ 45.0″,6.04,0.15,492,K2III,,101.346,-22.538,Canis Majoris,HD 49001 Canis Majoris
1757,Canis Major,HD 58585,,HD 58585,,,,58585,36017,07h 25m 19.98s,-21° 58′ 57.4″,6.04,−3.90,3165,A6II,,111.329,-20.018,Canis Majoris,HD 58585 Canis Majoris
1758,Canis Major,HD 43745,,HD 43745,,,,43745,29843,06h 17m 03.52s,-22° 42′ 52.6″,6.05,3.04,130,F8/G0V,,94.263,-21.286,Canis Majoris,HD 43745 Canis Majoris
1759,Canis Major,HD 45588,,HD 45588,,,,45588,30711,06h 27m 11.48s,-25° 51′ 21.5″,6.05,3.67,97,F8/G0V,,96.796,-24.144,Canis Majoris,HD 45588 Canis Majoris
1760,Canis Major,HD 47827,,HD 47827,,,,47827,31859,06h 39m 36.22s,-23° 41′ 44.3″,6.05,−0.32,614,A0V,,99.900,-22.304,Canis Majoris,HD 47827 Canis Majoris
1761,Canis Major,HD 50806,,HD 50806,,,,50806,33094,06h 53m 33.76s,-28° 32′ 19.4″,6.05,3.99,84,G3/G5V,,103.388,-27.461,Canis Majoris,HD 50806 Canis Majoris
1762,Canis Major,HD 57118,,HD 57118,,,,57118,35442,07h 19m 01.92s,-19° 16′ 49.1″,6.11,,,F2Ia,"suspected variable, Vmax = 6.08m, Vmin = 6.11m",109.754,-18.720,Canis Majoris,HD 57118 Canis Majoris
1763,Canis Major,12 CMa,,12,12,,HK,49333,32504,06h 47m 01.49s,-21° 00′ 55.5″,6.07,−0.49,668,B7II/III,α2 CVn variable,101.754,-20.985,Canis Majoris,12 Canis Majoris
1764,Canis Major,HD 53629,,HD 53629,,,,53629,34142,07h 04m 47.04s,-22° 01′ 53.8″,6.09,1.07,330,K2IIICN...,,106.196,-21.969,Canis Majoris,HD 53629 Canis Majoris
1765,Canis Major,HD 54173,,HD 54173,,,,54173,34318,07h 06m 52.48s,-24° 57′ 38.1″,6.09,−1.28,970,K2III,"variable star, ΔV = 0.005m, P = 17.08526 d",106.717,-23.039,Canis Majoris,HD 54173 Canis Majoris
1766,Canis Major,HD 55568,,HD 55568,,,,55568,34782,07h 12m 04.12s,-30° 49′ 17.1″,6.1,2.71,155,A8III/IV,,108.017,-29.179,Canis Majoris,HD 55568 Canis Majoris
1767,Canis Major,HD 47366,,HD 47366,,,,47366,31674,06h 37m 40.79s,-12° 59′ 05.3″,6.11,1.46,277,K1III:,has two planets (b & c),99.417,-11.015,Canis Majoris,HD 47366 Canis Majoris
1768,Canis Major,HD 44996,,HD 44996,,,,44996,30468,06h 24m 20.58s,-12° 57′ 43.0″,6.12,−2.73,1918,B4V,suspected variable,96.083,-11.038,Canis Majoris,HD 44996 Canis Majoris
1769,Canis Major,GY CMa,,GY,,,GY,55857,34924,07h 13m 36.45s,-27° 21′ 22.9″,6.12,−4.88,5175,B2II,"β Cep variable, ΔV = 0.04m, P = 0.112 d",108.400,-26.644,Canis Majoris,GY Canis Majoris
1770,Canis Major,HD 50643,,HD 50643,,,,50643,33079,06h 53m 21.85s,-18° 55′ 58.5″,6.13,0.39,458,A3III,,103.338,-17.067,Canis Majoris,HD 50643 Canis Majoris
1771,Canis Major,HD 46064,,HD 46064,,,,46064,31024,06h 30m 34.89s,-13° 08′ 53.4″,6.16,−1.57,1148,B2III,suspected variable,97.642,-12.852,Canis Majoris,HD 46064 Canis Majoris
1772,Canis Major,HD 58346,,HD 58346,,,,58346,35920,07h 24m 17.24s,-22° 54′ 46.0″,6.2,−0.31,652,B8/B9V,,111.071,-21.087,Canis Majoris,HD 58346 Canis Majoris
1773,Canis Major,HD 51823,,HD 51823,,,,51823,33492,06h 57m 42.64s,-27° 32′ 15.1″,6.22,−1.25,1019,B2/B3V,suspected variable,104.425,-26.463,Canis Majoris,HD 51823 Canis Majoris
1774,Canis Major,HD 50853,,HD 50853,,,,50853,33126,06h 53m 55.46s,-24° 32′ 19.5″,6.23,0.43,472,A0V,,103.479,-23.461,Canis Majoris,HD 50853 Canis Majoris
1775,Canis Major,HD 54958,,HD 54958,,,,54958,34617,07h 10m 09.36s,-18° 41′ 08.1″,6.23,2.74,162,F3V,,107.538,-17.314,Canis Majoris,HD 54958 Canis Majoris
