USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8540,Phoenix,λ1 Phe,λ1,Lambda 1,,,54,2834,2472,00h 31m 24.86s,-48° 48′ 12.8″,4.76,1.15,172,A0V,,7.850,-47.197,Phoenicis,Lambda 1 Phoenicis
8541,Phoenix,,,128,,,128,12055,9095,01h 57m 09.99s,-47° 23′ 07.1″,4.82,0.26,267,G8III,,29.288,-46.615,Phoenicis,128 Phoenicis
8542,Phoenix,ν Phe,ν,Nu,,,,7570,5862,01h 15m 10.57s,-45° 31′ 55.5″,4.97,4.08,49,F8V,may have a protoplanetary disk,18.792,-44.468,Phoenicis,Nu Phoenicis
8543,Phoenix,φ Phe,φ,Phi,,,,11753,8882,01h 54m 22.06s,-42° 29′ 48.8″,5.12,0.24,309,A3V,,28.592,-41.503,Phoenicis,Phi Phoenicis
8544,Phoenix,π Phe,π,Pi,,,,224554,118234,23h 58m 55.72s,-52° 44′ 45.4″,5.13,0.65,257,K1III,,359.729,-51.254,Phoenicis,Pi Phoenicis
8545,Phoenix,χ Phe,χ,Chi,,,,12524,9459,02h 01m 42.40s,-44° 42′ 48.2″,5.15,−0.14,372,K5III,suspected variable,30.425,-43.287,Phoenicis,Chi Phoenicis
8546,Phoenix,σ Phe,σ,Sigma,,,,223145,117315,23h 47m 15.99s,-50° 13′ 35.1″,5.18,−1.11,592,B3V,"variable star, ΔV = 0.004m, P = 2.97 d",356.813,-49.774,Phoenicis,Sigma Phoenicis
8547,Phoenix,υ Phe,υ,Upsilon,,,,6767,5300,01h 07m 47.83s,-41° 29′ 13.0″,5.21,1.29,198,A3V,,16.946,-40.513,Phoenicis,Upsilon Phoenicis
8548,Phoenix,ρ Phe,ρ,Rho,,,,4919,3949,00h 50m 41.13s,-50° 59′ 12.9″,5.24,0.82,250,F2III,"δ Sct variable, Vmax = 5.20m, Vmin = 5.26m, P = 0.12 d",12.671,-49.013,Phoenicis,Rho Phoenicis
8549,Phoenix,HD 6245,,HD 6245,,,,6245,4890,01h 02m 49.19s,-46° 23′ 50.4″,5.39,1.1,235,G8III,,15.704,-45.603,Phoenicis,HD 6245 Phoenicis
8550,Phoenix,HD 2490,,HD 2490,,,,2490,2240,00h 28m 26.42s,-39° 54′ 53.6″,5.42,−0.10,415,M0III,,7.108,-38.085,Phoenicis,HD 2490 Phoenicis
8551,Phoenix,HD 8651,,HD 8651,,,,8651,6592,01h 24m 40.77s,-41° 29′ 32.9″,5.42,1.03,247,K0III,,21.167,-40.508,Phoenicis,HD 8651 Phoenicis
8552,Phoenix,HD 10934,,HD 10934,,,,10934,8240,01h 46m 05.93s,-50° 48′ 58.4″,5.49,−1.10,679,M3III,semiregular variable,26.521,-49.184,Phoenicis,HD 10934 Phoenicis
8553,Phoenix,λ2 Phe,λ2,Lambda 2,,,,3302,2802,00h 35m 41.13s,-48° 00′ 02.4″,5.51,2.72,118,F6V,,8.921,-47.999,Phoenicis,Lambda 2 Phoenicis
8554,Phoenix,HD 224865,,HD 224865,,,,224865,107,00h 01m 20.11s,-50° 20′ 14.6″,5.53,−0.64,558,M2III,suspected variable,0.333,-49.663,Phoenicis,HD 224865 Phoenicis
8555,Phoenix,HD 3158,,HD 3158,,,,3158,2711,00h 34m 27.62s,-52° 22′ 23.5″,5.57,3.53,84,F3IV-V,,8.613,-51.627,Phoenicis,HD 3158 Phoenicis
8556,Phoenix,HD 12296,,HD 12296,,,,12296,9313,01h 59m 38.85s,-42° 01′ 49.0″,5.57,1.06,260,K1III,,29.908,-41.970,Phoenicis,HD 12296 Phoenicis
8557,Phoenix,HD 2726,,HD 2726,,,,2726,2383,00h 30m 25.97s,-48° 12′ 52.9″,5.67,2.4,147,F2V,,7.604,-47.786,Phoenicis,HD 2726 Phoenicis
8558,Phoenix,HD 142,,HD 142,,,,142,522,00h 06m 19.00s,-49° 04′ 30.00″,5.7,3.66,67,G1 IV,"has three planets (b, c & d)",1.579,-48.933,Phoenicis,HD 142 Phoenicis
