USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
469,Aquarius,Gliese 898,,HD 221503,,,,221503,113576,23h 00m 16.12s,-22° 31′ 27.6″,8.36,7.68,45.5,K6V,,345.067,-21.476,Aquarii,HD 221503 Aquarii
470,Aquarius,104 Aqr B,A2,A2,104,,,222561,116904,23h 41m 46.39s,-17° 47′ 00.5″,8.52,1.29,911,A6V:,component of the 104 Aqr system,355.442,-16.217,Aquarii,A2 Aquarii
471,Aquarius,WASP-69,,W-69,,,,,,21h 00m 06.00s,-05° 05′ 40.00″,9.87,6.38,163,K5,has a transiting planet (b),315.025,-4.917,Aquarii,W-69 Aquarii
472,Aquarius,Gl 876,,IL,,,IL,,113020,22h 53m 16.73s,-14° 15′ 49.3″,10.17,11.81,15.3,M3.5V,"IL Aqr; nearby red dwarf, BY Dra variable, Vmax = 10.15m, Vmin = 10.21m; has four planets (b, c, d & e)",343.317,-13.736,Aquarii,IL Aquarii
473,Aquarius,Gl 849,,HIP 109388,,,,,109388,22h 09m 40.35s,-04° 38′ 26.6″,10.42,10.7,29,M3.5,has two planets (b & c),332.417,-3.359,Aquarii,HIP 109388 Aquarii
474,Aquarius,WASP-70 A,,W-70 A,,,,,,21h 01m 54.00s,-13° 26′ 00.00″,10.79,3.84,799,G4,has a transiting planet (b),315.475,-12.567,Aquarii,W-70 A Aquarii
475,Aquarius,WASP-75,,W-75,,,,,,22h 49m 33.00s,-10° 40′ 32.00″,11.45,4.38,848,F9,has a transiting planet (b),342.388,-9.333,Aquarii,W-75 Aquarii
476,Aquarius,AE Aqr,,AE,,,AE,,101991,20h 40m 09.16s,-00° 52′ 15.0″,11.6,6.56,333,K2Ve + pec(e+cont),"DQ Her-type cataclysmic variable, Vmax = 10.18m, Vmin = 12.12m",310.038,0.871,Aquarii,AE Aquarii
477,Aquarius,WASP-177,,W-177,,,,,,22h 19m 11.00s,-01° 50′ 04.00″,11.6,,581,K2,has a transiting planet (b),334.796,-0.166,Aquarii,W-177 Aquarii
478,Aquarius,WASP-47,,W-47,,,,,,22h 04m 49.00s,-12° 01′ 08.00″,11.9,5.4,652,G9V,"has four transiting planets (b, c, d & e)",331.204,-11.981,Aquarii,W-47 Aquarii
479,Aquarius,EZ Aqr,,EZ,,,EZ,,,22h 38m 33.62s,-15° 17′ 59.2″,12.18,14.49,11.3,M5.5Ve-M7e,12th closest star system; triple star; flare star,339.638,-14.700,Aquarii,EZ Aquarii
480,Aquarius,WASP-6,,W-6,,,,,,23h 12m 38.00s,-22° 40′ 26.00″,12.4,4.96,1001,G8,Márohu; has a transiting planet (b),348.158,-21.332,Aquarii,W-6 Aquarii
481,Aquarius,WASP-147,,W-147,,,,,,23h 56m 46.00s,-22° 09′ 11.00″,12.31,,1389,G4,has a transiting planet (b),359.192,-21.850,Aquarii,W-147 Aquarii
482,Aquarius,LP 876-10,, ,,,,,,22h 48m 04.47s,-24° 22′ 07.5″,12.62,,,M4V,Fomalhaut C,342.017,-23.631,Aquarii,  Aquarii
483,Aquarius,WASP-165,,W-165,,,,,,23h 50m 19.30s,-17° 04′ 39.00″,12.69,,,G6,has a transiting planet (b),357.579,-16.931,Aquarii,W-165 Aquarii
484,Aquarius,FO Aqr,,FO,,,FO,,,22h 17m 55.43s,-08° 21′ 04.6″,13.5,,,,"DQ Her-type cataclysmic variable, Vmax = 12.7m, Vmin = 14.2m, P = 0.202060 d",334.479,-7.649,Aquarii,FO Aquarii
