USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
4505,Draco,υ Dra,υ,Upsilon,52,,,176524,92782,18h 54m 23.77s,+71° 17′ 49.5″,4.82,−0.30,344,K0III,Shǎobì (少弼)[2],283.596,71.297,Draconis,Upsilon Draconis
4506,Draco,18 Dra,g,G,18,,,151101,81660,16h 40m 55.12s,+64° 35′ 20.7″,4.84,−1.76,681,K1p,,250.229,64.589,Draconis,G Draconis
4507,Draco,HD 151613,,HD 151613,,,,151613,82020,16h 45m 17.79s,+56° 46′ 54.1″,4.84,2.7,87,F2V,spectroscopic binary,251.321,56.782,Draconis,HD 151613 Draconis
4508,Draco,HD 91190,,HD 91190,,,,91190,51808,10h 35m 05.59s,+75° 42′ 46.7″,4.86,0.38,257,K0III,,158.771,75.713,Draconis,HD 91190 Draconis
4509,Draco,ν2 Dra,ν2,Nu 2,25,,,159560,85829,17h 32m 15.88s,+55° 10′ 22.1″,4.86,2.43,100,Am,Kuma; component of the ν Dra system,263.063,55.173,Draconis,Nu 2 Draconis
4510,Draco,19 Dra,h,H,19,,,153597,82860,16h 56m 01.36s,+65° 08′ 04.8″,4.88,3.99,49,F6Vvar,,254.004,65.134,Draconis,H Draconis
4511,Draco,ν1 Dra,ν1,Nu 1,24,,,159541,85819,17h 32m 10.42s,+55° 11′ 02.8″,4.89,2.48,99,Am...,Kuma; component of the ν Dra system,263.042,55.184,Draconis,Nu 1 Draconis
4512,Draco,μ Dra A,μ,Mu,21,,,154905,83608,17h 05m 20.18s,+54° 28′ 11.5″,4.91,2.76,88,F5,"Arrakis, Errakis, Al Rakis; double star",256.333,54.470,Draconis,Mu Draconis
4513,Draco,HD 175535,,HD 175535,,,,175535,92689,18h 53m 13.54s,+50° 42′ 29.8″,4.92,−0.15,337,G8III,,283.304,50.708,Draconis,HD 175535 Draconis
4514,Draco,15 Dra,A,A,15,,,149212,80650,16h 27m 59.05s,+68° 46′ 05.0″,4.94,−0.95,491,A0III,,246.996,68.768,Draconis,A Draconis
4515,Draco,6 Dra,,6,6,,,109551,61384,12h 34m 44.07s,+70° 01′ 18.4″,4.95,−1.17,546,K2III,,188.683,70.022,Draconis,6 Draconis
4516,Draco,CL Dra,,CL,,,CL,143466,78180,15h 57m 47.59s,+54° 44′ 58.2″,4.96,2.31,110,F0IV,δ Sct variable,239.446,54.749,Draconis,CL Draconis
4517,Draco,39 Dra,b,B,39,,,170073,90156,18h 23m 54.65s,+58° 48′ 02.1″,4.98,1.17,188,A3V,,275.975,58.801,Draconis,B Draconis
4518,Draco,36 Dra,,36,36,,,168151,89348,18h 13m 53.36s,+64° 23′ 49.9″,4.99,3.14,77,F5V,,273.471,64.397,Draconis,36 Draconis
4519,Draco,54 Dra,,54,54,,,180610,94490,19h 13m 55.16s,+57° 42′ 18.9″,5,1.52,162,K2III,,288.479,57.705,Draconis,54 Draconis
4520,Draco,CQ Dra,,4,4,,CQ,108907,60998,12h 30m 06.76s,+69° 12′ 04.5″,5.01,−1.25,581,M3IIIa,cataclysmic variable,187.525,69.201,Draconis,4 Draconis
4521,Draco,30 Dra,,30,30,,,162579,87212,17h 49m 04.33s,+50° 46′ 50.0″,5.02,0.9,217,A2V,,267.267,50.781,Draconis,30 Draconis
4522,Draco,35 Dra,,35,35,,,163989,87234,17h 49m 26.94s,+76° 57′ 44.2″,5.02,2.49,105,F6IV-Vs,,267.358,76.962,Draconis,35 Draconis
4523,Draco,,,HD 169305,,,,169305,89981,18h 21m 32.68s,+49° 07′ 17.3″,5.02,−1.80,755,M2III,,275.383,49.121,Draconis,HD 169305 Draconis
4524,Draco,46 Dra,c,C,46,,,173524,91755,18h 42m 37.96s,+55° 32′ 21.8″,5.03,−0.21,364,B9.5p...,,280.654,55.539,Draconis,C Draconis
4525,Draco,17 Dra,,17,17,,,150117,81292,16h 36m 13.73s,+52° 55′ 27.7″,5.07,−0.36,397,B9V,,249.054,52.924,Draconis,17 Draconis
4526,Draco,27 Dra,f,F,27,,,159966,85805,17h 31m 57.89s,+68° 08′ 04.9″,5.07,0.95,217,K0III,,262.988,68.134,Draconis,F Draconis
4527,Draco,59 Dra,,59,59,,,180777,94083,19h 09m 09.75s,+76° 33′ 38.9″,5.11,2.93,89,A9V,,287.288,76.561,Draconis,59 Draconis
4528,Draco,53 Dra,,53,53,,,180006,94302,19h 11m 40.52s,+56° 51′ 32.7″,5.13,0.03,341,G8III,,287.917,56.859,Draconis,53 Draconis
4529,Draco,AF Dra,,73,73,,AF,196502,101260,20h 31m 30.40s,+74° 57′ 16.8″,5.18,−0.35,417,A0p...,α2 CVn variable,307.875,74.954,Draconis,73 Draconis
4530,Draco,2 Dra,,2,2,,,100696,56583,11h 36m 02.62s,+69° 19′ 23.7″,5.19,0.84,242,K0III,,174.008,69.323,Draconis,2 Draconis
4531,Draco,,,HD 141653,,,,141653,77277,15h 46m 39.95s,+62° 35′ 58.9″,5.19,0.59,272,A2IV,,236.663,62.599,Draconis,HD 141653 Draconis
4532,Draco,64 Dra,e,E,64,,,190544,98583,20h 01m 28.53s,+64° 49′ 15.6″,5.22,−0.97,564,M1III,,300.367,64.821,Draconis,E Draconis
4533,Draco,8 Dra,,8,8,,IR,112429,63076,12h 55m 28.56s,+65° 26′ 18.8″,5.23,2.93,94,A5n,Taiyi; IR Dra; γ Doradus variable,193.867,65.438,Draconis,8 Draconis
4534,Draco,26 Dra,,26,26,,,160269,86036,17h 34m 59.25s,+61° 52′ 33.0″,5.23,4.49,46,G0V,,263.746,61.876,Draconis,26 Draconis
4535,Draco,,,HD 174980,,,,174980,92056,18h 45m 46.76s,+74° 05′ 07.3″,5.25,0.19,335,K0II-III,,281.442,74.085,Draconis,HD 174980 Draconis
4536,Draco,,,HD 148293,,,,148293,80161,16h 21m 48.74s,+69° 06′ 33.9″,5.26,0.48,294,K2III,,245.450,69.109,Draconis,HD 148293 Draconis
4537,Draco,,,HD 150449,,,,150449,81437,16h 38m 00.46s,+56° 00′ 55.4″,5.28,0.78,259,K1III,,249.500,56.015,Draconis,HD 150449 Draconis
4538,Draco,3 Dra,,3,3,,,101673,57111,11h 42m 28.43s,+66° 44′ 41.3″,5.32,−1.15,643,K3III,,175.617,66.745,Draconis,3 Draconis
4539,Draco,,,HD 199437,,,,199437,102599,20h 47m 33.56s,+80° 33′ 08.5″,5.36,−0.09,401,K1III,,311.888,80.552,Draconis,HD 199437 Draconis
4540,Draco,9 Dra,,9,9,,,113092,63432,12h 59m 55.28s,+66° 35′ 50.3″,5.37,−0.87,577,K2III,,194.979,66.597,Draconis,9 Draconis
4541,Draco,,,HD 147232,,,,147232,79804,16h 17m 15.34s,+59° 45′ 17.9″,5.37,−1.15,657,M4IIIa,,244.313,59.755,Draconis,HD 147232 Draconis
4542,Draco,50 Dra,,50,50,,,175286,92112,18h 46m 22.26s,+75° 26′ 01.7″,5.37,0.52,304,A1Vn,,281.592,75.434,Draconis,50 Draconis
4543,Draco,,,HD 171779,,,,171779,91013,18h 33m 56.70s,+52° 21′ 12.6″,5.38,−1.56,795,K0III,,278.483,52.353,Draconis,HD 171779 Draconis
4544,Draco,75 Dra,,75,75,,,196787,100965,20h 28m 14.45s,+81° 25′ 21.6″,5.38,−0.35,456,G9III,,307.058,81.423,Draconis,75 Draconis
4545,Draco,LV Dra,,LV,,,LV,177003,93299,19h 00m 13.67s,+50° 32′ 00.5″,5.39,−1.02,623,B2.5IV,α2 CVn variable,285.054,50.533,Draconis,LV Draconis
4546,Draco,51 Dra,,51,51,,,178207,93713,19h 04m 55.17s,+53° 23′ 47.8″,5.4,0.25,349,A0Vn,,286.229,53.396,Draconis,51 Draconis
4547,Draco,66 Dra,,66,66,,,191277,98962,20h 05m 32.73s,+61° 59′ 42.9″,5.4,1.77,174,K3III,,301.383,61.995,Draconis,66 Draconis
4548,Draco,7 Dra,,7,7,,,111335,62423,12h 47m 34.34s,+66° 47′ 25.1″,5.43,−1.46,778,K5III,Tianyi,191.892,66.790,Draconis,7 Draconis
4549,Draco,ψ2 Dra,ψ2,Psi 2,34,,,164613,87728,17h 55m 11.14s,+72° 00′ 18.5″,5.43,−1.30,723,F2.5II-III,,268.796,72.005,Draconis,Psi 2 Draconis
4550,Draco,,,HD 145454,,,,145454,78893,16h 06m 19.73s,+67° 48′ 35.9″,5.44,0.82,273,A0Vn,,241.579,67.810,Draconis,HD 145454 Draconis
4551,Draco,,,HD 107193,,,,107193,60044,12h 18m 50.07s,+75° 09′ 38.0″,5.47,0.73,289,A1V,,184.708,75.161,Draconis,HD 107193 Draconis
4552,Draco,,,HD 131507,,,,131507,72664,14h 51m 26.57s,+59° 17′ 37.1″,5.48,−0.18,442,K4III,,222.858,59.294,Draconis,HD 131507 Draconis
4553,Draco,,,HD 175225,,,,175225,92549,18h 51m 35.00s,+52° 58′ 28.3″,5.51,3.43,85,G9IVa,,282.896,52.974,Draconis,HD 175225 Draconis
4554,Draco,49 Dra,,49,49,,,177249,93340,19h 00m 43.47s,+55° 39′ 29.9″,5.51,−0.40,495,G5IIbCN...,,285.179,55.658,Draconis,49 Draconis
4555,Draco,16 Dra,,16,16,,,150100,81290,16h 36m 11.43s,+52° 53′ 59.9″,5.53,0.09,400,B9.5Vn,,249.046,52.900,Draconis,16 Draconis
4556,Draco,,,HD 156295,,,,156295,84183,17h 12m 32.56s,+62° 52′ 27.2″,5.54,2.44,136,F0IV,,258.133,62.874,Draconis,HD 156295 Draconis
4557,Draco,AC Dra,,AC,,,AC,194258,100261,20h 20m 05.98s,+68° 52′ 48.9″,5.59,−1.01,681,M5III,variable,305.021,68.880,Draconis,AC Draconis
4558,Draco,,,HD 176598,,,,176598,92969,18h 56m 25.74s,+65° 15′ 29.4″,5.62,0.7,314,G8III,,284.104,65.258,Draconis,HD 176598 Draconis
4559,Draco,,,HD 158460,,,,158460,85290,17h 25m 41.36s,+60° 02′ 54.0″,5.65,0.56,340,A1Vn,,261.421,60.048,Draconis,HD 158460 Draconis
4560,Draco,,,HD 172340,,,,172340,90647,18h 29m 44.96s,+77° 32′ 49.5″,5.65,−0.17,475,K4III,,277.433,77.547,Draconis,HD 172340 Draconis
4561,Draco,,,HD 148374,,,,148374,80309,16h 23m 47.19s,+61° 41′ 47.0″,5.67,0.16,412,G8III,,245.946,61.696,Draconis,HD 148374 Draconis
4562,Draco,48 Dra,,48,48,,,176408,92997,18h 56m 45.08s,+57° 48′ 54.0″,5.67,0.95,286,K1III,,284.188,57.815,Draconis,48 Draconis
4563,Draco,,,HD 157681,,,,157681,84950,17h 21m 45.35s,+53° 25′ 13.5″,5.69,−0.60,591,K5III,,260.438,53.420,Draconis,HD 157681 Draconis
4564,Draco,,,HD 194298,,,,194298,100357,20h 21m 11.52s,+63° 58′ 48.3″,5.69,−1.07,733,K5III,,305.296,63.980,Draconis,HD 194298 Draconis
4565,Draco,68 Dra,,68,68,,,192455,99500,20h 11m 34.74s,+62° 04′ 42.1″,5.7,2.26,159,F5V,,302.892,62.078,Draconis,68 Draconis
4566,Draco,DE Dra,,71,71,,DE,193964,100221,20h 19m 36.70s,+62° 15′ 26.7″,5.71,0.39,378,B9V,spectroscopic binary,304.900,62.257,Draconis,71 Draconis
4567,Draco,HD 106574,,HD 106574,,,,106574,59746,12h 15m 08.53s,+70° 12′ 00.3″,5.72,−0.06,468,K2III,has a planet (b),183.783,70.200,Draconis,HD 106574 Draconis
4568,Draco,,,HD 137443,,,,137443,75260,15h 22m 38.43s,+63° 20′ 30.0″,5.72,0.39,380,K4III,,230.658,63.342,Draconis,HD 137443 Draconis
4569,Draco,,,HD 128000,,,,128000,71111,14h 32m 30.93s,+55° 23′ 53.0″,5.74,−0.63,612,K5III,,218.125,55.398,Draconis,HD 128000 Draconis
4570,Draco,,,HD 138852,,,,138852,75974,15h 30m 55.91s,+64° 12′ 30.6″,5.74,0.79,318,K0III-IV,,232.729,64.208,Draconis,HD 138852 Draconis
4571,Draco,41 Dra,,41,41,,,166866,88136,18h 00m 09.07s,+80° 00′ 13.7″,5.74,2.12,173,K2Vvar,spectroscopic binary,270.038,80.004,Draconis,41 Draconis
4572,Draco,,,HD 172728,,,,172728,91315,18h 37m 33.51s,+62° 31′ 35.3″,5.74,0.16,426,A0V,,279.388,62.526,Draconis,HD 172728 Draconis
4573,Draco,DQ Dra,,DQ,,,DQ,148330,80375,16h 24m 25.33s,+55° 12′ 18.2″,5.75,0.5,366,A2svar...,α2 CVn variable,246.104,55.205,Draconis,DQ Draconis
4574,Draco,HD 161693,,HD 161693,,,,161693,86782,17h 43m 59.17s,+53° 48′ 06.16″,5.76,0.24,457,A0V,Alruba,265.996,53.802,Draconis,HD 161693 Draconis
4575,Draco,76 Dra,,76,76,,,199095,102208,20h 42m 35.10s,+82° 31′ 52.0″,5.75,0.55,358,A0V,,310.646,82.531,Draconis,76 Draconis
4576,Draco,,,HD 139493,,,,139493,76376,15h 35m 57.08s,+54° 37′ 50.0″,5.77,1.38,246,A2V,,233.988,54.631,Draconis,HD 139493 Draconis
4577,Draco,μ Dra B,μ,Mu,21,,,154906,,17h 05m 19.70s,+54° 28′ 13.0″,5.8,,89,,component of the μ Dra system,256.329,54.470,Draconis,Mu Draconis
4578,Draco,,,HD 142531,,,,142531,77738,15h 52m 16.58s,+55° 49′ 35.7″,5.81,0.6,359,G8III:,,238.067,55.826,Draconis,HD 142531 Draconis
4579,Draco,ψ1 Dra B,ψ1,Psi 1,31,,,162004,86620,17h 41m 58.04s,+72° 09′ 27.3″,5.81,4.07,73,G0V,"component of the ψ1 Dra system, has a planet (b)",265.492,72.158,Draconis,Psi 1 Draconis
4580,Draco,,,HD 175824,,,,175824,92822,18h 54m 47.17s,+48° 51′ 35.0″,5.84,2.22,173,F3III,,283.696,48.860,Draconis,HD 175824 Draconis
