USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8121,Pavo,HD 199475,,HD 199475,,,,199475,103752,21h 01m 28.03s,-68° 12′ 34.6″,6.36,1.76,272,A2V,,315.367,-67.791,Pavonis,HD 199475 Pavonis
8122,Pavo,HD 184586,,HD 184586,,,,184586,96734,19h 39m 52.13s,-66° 41′ 07.5″,6.37,1.31,335,A0Vn,,294.967,-65.315,Pavonis,HD 184586 Pavonis
8123,Pavo,HD 165497,,HD 165497,,,,165497,89006,18h 09m 57.59s,-59° 02′ 24.6″,6.38,−0.09,642,K4III,,272.488,-58.960,Pavonis,HD 165497 Pavonis
8124,Pavo,HD 188164,,HD 188164,,,,188164,98346,19h 58m 52.93s,-68° 45′ 44.7″,6.38,1.28,341,A2V,,299.717,-67.238,Pavonis,HD 188164 Pavonis
8125,Pavo,HD 164871,,HD 164871,,,,164871,88815,18h 07m 48.37s,-64° 33′ 00.1″,6.4,0.32,535,K2/K3III,,271.950,-63.450,Pavonis,HD 164871 Pavonis
8126,Pavo,HD 170525,,HD 170525,,,,170525,90981,18h 33m 29.44s,-58° 42′ 30.7″,6.4,2.89,164,G5IV,,278.371,-57.292,Pavonis,HD 170525 Pavonis
8127,Pavo,HD 161475,,HD 161475,,,,161475,87264,17h 49m 53.01s,-61° 42′ 52.8″,6.41,−0.22,689,B9IV,,267.471,-60.286,Pavonis,HD 161475 Pavonis
8128,Pavo,HD 195190,,HD 195190,,,,195190,101570,20h 35m 06.34s,-71° 11′ 19.7″,6.41,−0.55,805,K2III,,308.775,-70.811,Pavonis,HD 195190 Pavonis
8129,Pavo,HD 179419,,HD 179419,,,,179419,94770,19h 17m 00.53s,-65° 13′ 39.5″,6.42,−0.24,700,B8/B9V,,289.250,-64.773,Pavonis,HD 179419 Pavonis
8130,Pavo,HD 186584,,HD 186584,,,,186584,97569,19h 49m 53.42s,-66° 48′ 47.1″,6.44,−1.15,1076,K4III,,297.471,-65.187,Pavonis,HD 186584 Pavonis
8131,Pavo,HD 190222,,HD 190222,,,,190222,99200,20h 08m 20.48s,-66° 21′ 16.8″,6.45,−1.28,1144,K5III,,302.083,-65.646,Pavonis,HD 190222 Pavonis
8132,Pavo,HD 166251,,HD 166251,,,,166251,89370,18h 14m 16.36s,-63° 41′ 22.3″,6.47,0.1,614,K4III,,273.567,-62.311,Pavonis,HD 166251 Pavonis
8133,Pavo,HD 174877,,HD 174877,,,,174877,93012,18h 56m 54.70s,-62° 48′ 06.9″,6.47,−1.24,1136,K3III,,284.225,-61.198,Pavonis,HD 174877 Pavonis
