USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7860,Orion,HD 38529,,HD 38529,,,,38529,27253,05h 46m 34.96s,+01° 10′ 06.7″,5.94,2.8,138,G4V,binary star; has a planet and a brown dwarf,86.642,1.168,Orionis,HD 38529 Orionis
7861,Orion,HD 39421,,HD 39421,,,,39421,27713,05h 52m 07.73s,-09° 02′ 31.1″,5.95,0.62,379,A2Vn,,88.029,-8.958,Orionis,HD 39421 Orionis
7862,Orion,HD 37481,,HD 37481,,,,37481,26535,05h 38m 37.97s,-06° 34′ 26.2″,5.96,−2.45,1567,B1.5IV,suspected variable,84.654,-5.426,Orionis,HD 37481 Orionis
7863,Orion,HD 39051,,HD 39051,,,,39051,27560,05h 50m 13.06s,+04° 25′ 24.6″,5.96,0,507,K2III,,87.554,4.423,Orionis,HD 39051 Orionis
7864,Orion,HD 39286,,HD 39286,,,,39286,27747,05h 52m 23.41s,+19° 52′ 04.3″,5.96,−2.16,1370,B9V + G,suspected variable,88.096,19.868,Orionis,HD 39286 Orionis
7865,Orion,HD 37171,,HD 37171,,,,37171,26386,05h 37m 04.35s,+11° 02′ 06.2″,5.97,−1.04,821,K4II SB,"variable star, ΔV = 0.013m, P = 1.56 d",84.267,11.035,Orionis,HD 37171 Orionis
7866,Orion,HD 38089,,HD 38089,,,,38089,26926,05h 42m 53.91s,-06° 47′ 46.7″,5.97,2.47,163,F3V,,85.721,-5.204,Orionis,HD 38089 Orionis
7867,Orion,HD 38858,,HD 38858,,,,38858,27435,05h 48m 34.90s,-04° 05′ 38.7″,5.97,5.01,51,G4V,has a planet; suspected variable,87.142,-3.906,Orionis,HD 38858 Orionis
7868,Orion,HD 39118,,"HD 39118 39119",,,,"39118 39119",27588,05h 50m 30.03s,+02° 01′ 29.0″,5.97,−1.73,1128,G8III+...,suspected variable,87.625,2.025,Orionis,"HD 39118 39119 Orionis"
7869,Orion,HD 39885,,HD 39985,,,,39985,28110,05h 56m 28.04s,+09° 30′ 33.9″,5.97,−0.68,697,A0IV,,89.117,9.509,Orionis,HD 39985 Orionis
7870,Orion,HD 31331,,HD 31331,,,,31331,22840,04h 54m 50.71s,+00° 28′ 01.8″,5.98,−1.38,964,B5V,,73.708,0.467,Orionis,HD 31331 Orionis
7871,Orion,HD 35281,,HD 35281,,,,35281,25187,05h 23m 18.51s,-08° 24′ 56.1″,5.99,0.09,493,B8+...,,80.825,-7.584,Orionis,HD 35281 Orionis
7872,Orion,HD 37594,,HD 37594,,,,37594,26624,05h 39m 31.15s,-03° 33′ 53.0″,5.99,2.91,135,A8Vs,,84.879,-2.435,Orionis,HD 37594 Orionis
7873,Orion,HD 39775,,HD 39775,,,,39775,27939,05h 54m 44.04s,+00° 58′ 07.0″,5.99,−1.03,827,K0III,,88.683,0.969,Orionis,HD 39775 Orionis
7874,Orion,HD 44497,,HD 44497,,,,44497,30318,06h 22m 36.42s,+12° 34′ 13.1″,6,2,205,F0III,,95.650,12.570,Orionis,HD 44497 Orionis
7875,Orion,HD 37303,,HD 37303,,,,37303,26427,05h 37m 27.36s,-05° 56′ 18.2″,6.03,−2.07,1358,B1Vvar,suspected variable,84.363,-4.062,Orionis,HD 37303 Orionis
7876,Orion,HD 30545,,HD 30545,,,,30545,22354,04h 48m 44.63s,+03° 35′ 18.8″,6.04,−0.64,707,K1III,,72.183,3.588,Orionis,HD 30545 Orionis
7877,Orion,HD 32686,,HD 32686,,,,32686,23643,05h 04m 54.53s,-03° 02′ 22.8″,6.04,−3.83,3075,B5IV,,76.225,-2.961,Orionis,HD 32686 Orionis
7878,Orion,V1031 Ori,,V1031,,,V1031,38735,27341,05h 47m 26.90s,-10° 31′ 58.5″,6.04,−0.47,653,A4V,"Algol variable, Vmax = 6.02m, Vmin = 6.43m, P = 3.41 d",86.858,-9.467,Orionis,V1031 Orionis
7879,Orion,HD 42477,,HD 42477,,,,42477,29371,06h 11m 27.91s,+13° 38′ 19.0″,6.04,0.44,430,A0Vnn,,92.863,13.639,Orionis,HD 42477 Orionis
7880,Orion,HD 43285,,HD 43285,,,,43285,29728,06h 15m 40.18s,+06° 03′ 58.3″,6.07,−0.72,743,B6V,,93.917,6.066,Orionis,HD 43285 Orionis
7881,Orion,HD 33883,,HD 33883,,,,33883,24349,05h 13m 31.55s,+01° 58′ 03.7″,6.08,−1.07,879,A5V,,78.379,1.968,Orionis,HD 33883 Orionis
7882,Orion,HD 38309,,HD 38309,,,,38309,27118,05h 45m 01.80s,+04° 00′ 29.5″,6.09,2.57,165,F0III:n,"γ Dor variable, ΔV = 0.008m, P = 0.36 d",86.254,4.008,Orionis,HD 38309 Orionis
