USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
6485,Libra,10 Lib,,10,10,,,131027,72702,14h 51m 51.31s,-18° 21′ 19.2″,6.27,−0.97,913,K0II/III,,222.963,-17.645,Librae,10 Librae
6486,Libra,HD 135367,,HD 135367,,,,135367,74623,15h 14m 50.61s,-05° 30′ 09.3″,6.28,−0.95,911,K2,,228.708,-4.498,Librae,HD 135367 Librae
6487,Libra,HD 138268,,HD 138268,,,,138268,76033,15h 31m 43.45s,-20° 09′ 53.4″,6.28,1.96,239,A5V,,232.929,-19.835,Librae,HD 138268 Librae
6488,Libra,HD 140301,,HD 140301,,,,140301,77007,15h 43m 24.86s,-15° 02′ 34.8″,6.3,0.8,411,K0III,,235.850,-14.957,Librae,HD 140301 Librae
6489,Libra,HD 139290,,HD 139290,,,,139290,76567,15h 38m 15.80s,-28° 12′ 23.8″,6.32,0.14,562,K1III,,234.563,-27.794,Librae,HD 139290 Librae
6490,Libra,HD 142640,,HD 142640,,,,142640,78059,15h 56m 14.41s,-14° 23′ 57.2″,6.32,2.29,208,F6V,,239.058,-13.601,Librae,HD 142640 Librae
6491,Libra,5 Lib,,5,5,,,129978,72194,14h 45m 57.78s,-15° 27′ 34.4″,6.33,−1.33,1109,K2III,,221.488,-14.541,Librae,5 Librae
6492,Libra,HD 139518,,HD 139518,,,,139518,76666,15h 39m 21.39s,-23° 09′ 00.6″,6.33,1.47,306,B9.5V,,234.838,-22.850,Librae,HD 139518 Librae
6493,Libra,HD 130325,,HD 130325,,,,130325,72373,14h 47m 54.92s,-12° 50′ 23.2″,6.34,1.12,361,K0III,,221.975,-11.160,Librae,HD 130325 Librae
6494,Libra,HD 132953,,HD 132953,,,,132953,73571,15h 02m 08.59s,-07° 34′ 31.1″,6.38,0.13,580,A3,,225.533,-6.425,Librae,HD 132953 Librae
6495,Libra,22 Lib,,22,22,,,133800,73953,15h 06m 49.10s,-16° 29′ 03.6″,6.41,0.9,413,A1V,,226.704,-15.516,Librae,22 Librae
6496,Libra,HD 129980,,HD 129980,,,,129980,72217,14h 46m 10.92s,-21° 10′ 32.6″,6.43,3.3,138,G2V,,221.542,-20.824,Librae,HD 129980 Librae
6497,Libra,HD 137798,,HD 137798,,,,137798,75790,15h 28m 58.69s,-28° 52′ 00.5″,6.43,2.51,198,G0V,,232.242,-27.133,Librae,HD 137798 Librae
6498,Libra,23 Lib,,23,23,,,134987,74500,15h 13m 28.93s,-25° 18′ 33.0″,6.45,4.4,84,G5V,has two planets (b & c),228.367,-24.691,Librae,23 Librae
