USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7678,Ophiuchus,60 G. Oph,,60 G,,60,,152781,82861,16h 56m 01.79s,-16° 48′ 22.8″,6.33,3.3,132,K0/K1III/IV,,254.004,-15.194,Ophiuchi,60 G Ophiuchi
7679,Ophiuchus,72 G. Oph,,72 G,,72,,153914,83342,17h 01m 58.96s,+08° 27′ 02.4″,6.33,1,379,A4V,,255.492,8.451,Ophiuchi,72 G Ophiuchi
7680,Ophiuchus,36 Oph C,A,A,36,106,V2215,156026,84478,17h 16m 13.68s,-26° 32′ 36.3″,6.33,7.45,20,K5V,V2215 Oph; component of the 36 Oph system; RS CVn variable,259.054,-25.457,Ophiuchi,A Ophiuchi
7681,Ophiuchus,176 G. Oph,,176 G,,176,,162596,87428,17h 51m 59.45s,-01° 14′ 12.5″,6.33,0.66,445,K0,,267.996,-0.763,Ophiuchi,176 G Ophiuchi
7682,Ophiuchus,,,HD 163772,,,,163772,87910,17h 57m 26.99s,+11° 02′ 40.4″,6.33,1.19,348,A1V,,269.358,11.044,Ophiuchi,HD 163772 Ophiuchi
7683,Ophiuchus,84 G. Oph,,84 G,,84,,154660,83738,17h 06m 52.94s,-01° 39′ 22.0″,6.34,1.62,286,A9V,,256.717,-0.344,Ophiuchi,84 G Ophiuchi
7684,Ophiuchus,97 G. Oph,,97 G,,97,,155500,84113,17h 11m 45.22s,+07° 53′ 41.0″,6.34,0.89,402,K0III,,257.938,7.895,Ophiuchi,97 G Ophiuchi
7685,Ophiuchus,133 G. Oph,,133 G,,133,,157546,85195,17h 24m 37.03s,-18° 26′ 44.7″,6.34,−0.30,695,B8V,,261.154,-17.554,Ophiuchi,133 G Ophiuchi
7686,Ophiuchus,,,HD 166095,,,,166095,88862,18h 08m 33.74s,+14° 17′ 05.0″,6.34,0.28,532,A5m,,272.138,14.285,Ophiuchi,HD 166095 Ophiuchi
7687,Ophiuchus,2 G. Oph,,2 G,,2,,144362,78849,16h 05m 44.53s,-06° 17′ 28.1″,6.35,1.89,254,F2IV,,241.433,-5.709,Ophiuchi,2 G Ophiuchi
7688,Ophiuchus,19 G. Oph,,19 G,,19,,148390,80610,16h 27m 32.27s,+02° 52′ 14.4″,6.35,0.23,547,K5,,246.883,2.871,Ophiuchi,19 G Ophiuchi
7689,Ophiuchus,87 G. Oph,,87 G,,87,,154962,83906,17h 08m 54.55s,-03° 52′ 57.4″,6.35,3.61,115,G8IV-V,,257.225,-2.118,Ophiuchi,87 G Ophiuchi
7690,Ophiuchus,32 Sco,,32,-32,125,,156992,84947,17h 21m 41.58s,-24° 54′ 21.6″,6.36,−0.11,643,K3III,,260.421,-23.094,Ophiuchi,32 Ophiuchi
