USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
7075,Microscopium,HD 203932,,BI,,,BI,203932,,21h 26m 03.87s,-29° 55′ 44.1″,8.81,,,A5p,"rapidly oscillating Ap star, ΔB < 0.0024m, P = 5.9 minutes",321.513,-28.071,Microscopii,BI Microscopii
7076,Microscopium,HD 202759,,AW,,,AW,202759,105249,21h 19m 05.92s,-33° 55′ 07.9″,9.05,,5300,A0:IIIw,"RR Lyr variable, Vmax = 9.04m, Vmin = 9.13m, P = 0.305684 d",319.771,-32.081,Microscopii,AW Microscopii
7077,Microscopium,BO Mic,,BO,,,BO,197890,102626,20h 47m 45.01s,-36° 35′ 40.8″,9.34,5.8,170.1,K3V(e),"Speedy Mic; rotating variable, ΔV = 0.059m, P = 0.3804 d; one of the fastest known rotating stars",311.938,-35.406,Microscopii,BO Microscopii
7078,Microscopium,V Mic,,V,,,V,203495,105638,21h 23m 48.77s,-40° 42′ 05.12″,9.4,,2100,M4e,Mira variable,320.950,-39.299,Microscopii,V Microscopii
7079,Microscopium,ZZ Mic,,ZZ,,,ZZ,199757,103684,21h 00m 35.20s,-42° 39′ 20.3″,9.43,,911,A6IV,"δ Sct variable, Vmax = 9.27m, Vmin = 9.59m, P = 0.0671792 d",315.146,-41.344,Microscopii,ZZ Microscopii
7080,Microscopium,WASP-7,,HD 197286,,,,197286,,20h 44m 10.21s,-39° 13′ 30.8″,9.54,3.66,490,F5V,has a transiting planet (b),311.042,-38.775,Microscopii,HD 197286 Microscopii
7081,Microscopium,WASP-94 A,,W-94 A,,,,,,20h 55m 07.90s,-34° 08′ 08.00″,10.1,,,F8,has a transiting planet (b),313.779,-33.864,Microscopii,W-94 A Microscopii
7082,Microscopium,AT Mic,,AT,,,AT,196982,102141,20h 41m 50.16s,-32° 26′ 06.8″,10.36,,34.87,M4Ve,"flare star and BY Dra variable, ΔV = 0.029m, P = 0.7813 d",310.458,-31.565,Microscopii,AT Microscopii
7083,Microscopium,WASP-94 B,,W-94 B,,,,,,20h 55m 09.20s,-34° 08′ 08.00″,10.5,,,F9,has a transiting planet (b),313.788,-33.864,Microscopii,W-94 B Microscopii
7084,Microscopium,CD-43 14304,,DD,,,DD,,,21h 00m 06.36s,-42° 38′ 44.9″,11,,,M0.2e,"Z And variable, Vmax = 11.0m, Vmin = 11.7m, P = 399 d",315.025,-41.354,Microscopii,DD Microscopii
7085,Microscopium,WASP-182,,W-182,,,,,,20h 46m 42.00s,-41° 49′ 15.00″,12,,1080,,has a transiting planet (b),311.675,-40.182,Microscopii,W-182 Microscopii
7086,Microscopium,WASP-133,,W-133,,,,,,20h 58m 18.00s,-35° 47′ 48.00″,12.9,,1491,G4,has a transiting planet (b),314.575,-34.214,Microscopii,W-133 Microscopii
7087,Microscopium,WASP-144,,W-144,,,,,,21h 23m 03.00s,-40° 02′ 54.00″,12.9,,,K2V,has a transiting planet (b),320.763,-39.966,Microscopii,W-144 Microscopii
7088,Microscopium,WASP-92 A,,W-92 A,,,,,,20h 55m 08.00s,-34° 08′ 08.00″,13.18,,1729,F7,has a transiting planet (b),313.783,-33.864,Microscopii,W-92 A Microscopii
7089,Microscopium,PSR J2124-3358,, ,,,,,,21h 24m 43.85s,-33° 58′ 44.67″,,,,,millisecond pulsar,321.179,-32.032,Microscopii,  Microscopii
