USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
10820,Ursa Major,,,HD 90602,,,,90602,51290,10h 28m 36.54s,+45° 12′ 44.1″,6.37,−0.48,763,K0,,157.150,45.212,Ursae Majoris,HD 90602 Ursae Majoris
10821,Ursa Major,,,HD 95256,,,,95256,53860,11h 01m 05.73s,+63° 25′ 16.4″,6.38,1.68,284,A2m,,165.271,63.421,Ursae Majoris,HD 95256 Ursae Majoris
10822,Ursa Major,,,HD 100470,,,,100470,56410,11h 33m 56.38s,+36° 48′ 56.7″,6.38,0.81,424,K0III,,173.483,36.816,Ursae Majoris,HD 100470 Ursae Majoris
10823,Ursa Major,,,HD 110678,,,,110678,62046,12h 43m 04.19s,+61° 09′ 19.3″,6.39,0.56,477,K0,,190.767,61.155,Ursae Majoris,HD 110678 Ursae Majoris
10824,Ursa Major,,,HD 80461,,,,80461,45888,09h 21m 23.61s,+45° 22′ 12.5″,6.4,−0.30,713,K0,,140.346,45.370,Ursae Majoris,HD 80461 Ursae Majoris
10825,Ursa Major,,,HD 93427,,,,93427,52877,10h 48m 49.86s,+65° 07′ 56.9″,6.4,0.85,420,A1V,,162.204,65.132,Ursae Majoris,HD 93427 Ursae Majoris
10826,Ursa Major,,,HD 97138,,,,97138,54721,11h 12m 10.90s,+68° 16′ 18.7″,6.4,1.58,300,A3V,,168.042,68.272,Ursae Majoris,HD 97138 Ursae Majoris
10827,Ursa Major,,,HD 100030,,,,100030,56170,11h 30m 53.14s,+47° 55′ 44.8″,6.4,1.38,328,G9IV,,172.721,47.929,Ursae Majoris,HD 100030 Ursae Majoris
10828,Ursa Major,,,HD 82969,,,,82969,47231,09h 37m 37.52s,+60° 12′ 49.5″,6.41,1.45,321,G5,,144.404,60.214,Ursae Majoris,HD 82969 Ursae Majoris
10829,Ursa Major,,,HD 95233,,,,95233,53798,11h 00m 25.58s,+51° 30′ 07.7″,6.41,0.2,568,G9III,,165.104,51.502,Ursae Majoris,HD 95233 Ursae Majoris
10830,Ursa Major,,,HD 97334,,,,97334,54745,11h 12m 32.53s,+35° 48′ 52.0″,6.41,4.73,71,G0V,,168.133,35.814,Ursae Majoris,HD 97334 Ursae Majoris
10831,Ursa Major,,,HD 69976,,,,69976,41060,08h 22m 44.06s,+60° 37′ 52.5″,6.42,0.75,444,K0III,,125.683,60.631,Ursae Majoris,HD 69976 Ursae Majoris
10832,Ursa Major,,,HD 89268,,,,89268,50509,10h 18m 58.77s,+46° 45′ 39.1″,6.42,−0.61,830,K1III,,154.742,46.761,Ursae Majoris,HD 89268 Ursae Majoris
