USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
78,Andromeda,6 And,,6,6,,,218804,114430,23h 10m 27.36s,+43° 32′ 41.1″,5.91,3.65,112,F5V,Astrometric binary,347.613,43.545,Adromedae,6 Adromedae
79,Andromeda,,,HD 10975,,,,10975,8423,01h 48m 38.84s,+37° 57′ 10.6″,5.94,1.06,308,K0III,,27.158,37.953,Adromedae,HD 10975 Adromedae
80,Andromeda,39 And,,39,39,,,6116,4903,01h 02m 54.28s,+41° 20′ 42.7″,5.95,0.84,344,A5m,double star,15.725,41.345,Adromedae,39 Adromedae
81,Andromeda,,,HD 8671,,,,8671,6711,01h 26m 18.60s,+43° 27′ 28.4″,5.98,2.9,135,F7V,,21.575,43.458,Adromedae,HD 8671 Adromedae
82,Andromeda,AN And,,9,9,,AN,219815,115065,23h 18m 23.33s,+41° 46′ 25.3″,5.98,0.17,472,A7m,"β Lyr variable, Vmax = 5.96m, Vmin = 6.11m, P = 3.21952 d",349.596,41.774,Adromedae,9 Adromedae
83,Andromeda,HD 5608,,HD 5608,,,,5608,4552,00h 58m 14.19s,+33° 57′ 03.8″,5.99,2.17,190,K0,has a transiting planet (b),14.558,33.951,Adromedae,HD 5608 Adromedae
84,Andromeda,,,HD 224165,,,,224165,117956,23h 55m 33.48s,+47° 21′ 21.0″,6.01,−2.46,1614,G8Ib,,358.888,47.356,Adromedae,HD 224165 Adromedae
85,Andromeda,,,HD 224342,,,,224342,118071,23h 57m 03.63s,+42° 39′ 29.7″,6.01,−2.22,1442,F8III,,359.263,42.658,Adromedae,HD 224342 Adromedae
86,Andromeda,,,HD 4335,,,,4335,3604,00h 46m 10.80s,+44° 51′ 41.4″,6.03,0.32,452,B9.5IIIMNp.,,11.542,44.861,Adromedae,HD 4335 Adromedae
87,Andromeda,,,HD 13594,,,,13594,10403,02h 14m 02.53s,+47° 29′ 03.8″,6.05,2.96,135,F5V,,33.508,47.484,Adromedae,HD 13594 Adromedae
88,Andromeda,HD 3883,,HD 3883,,,,3883,3269,00h 41m 35.98s,+24° 37′ 44.6″,6.06,0.3,462,A7m,suspected variable,10.396,24.629,Adromedae,HD 3883 Adromedae
89,Andromeda,V439 And,,V439,,,V439,166,544,00h 06m 36.53s,+29° 01′ 19.0″,6.07,5.39,45,K0V,"BY Draconis variable, ΔV = 0.04m, P = 6.23 d",1.650,29.022,Adromedae,V439 Adromedae
90,Andromeda,,,HD 5118,,,,5118,4185,00h 53m 28.22s,+37° 25′ 05.9″,6.07,0.77,374,K3III:,,13.367,37.418,Adromedae,HD 5118 Adromedae
91,Andromeda,,,HD 221293,,,,221293,116030,23h 30m 39.54s,+38° 39′ 44.0″,6.07,−0.33,621,G9III,,352.663,38.662,Adromedae,HD 221293 Adromedae
92,Andromeda,HD 223229,,HD 223229,,,,223229,117340,23h 47m 33.05s,+46° 49′ 57.3″,6.08,−1.96,1320,B3IV,suspected variable,356.888,46.833,Adromedae,HD 223229 Adromedae
93,Andromeda,,,HD 225239,,,,225239,394,00h 04m 53.21s,+34° 39′ 34.4″,6.09,3.26,120,G2V,,1.221,34.659,Adromedae,HD 225239 Adromedae
94,Andromeda,59 And A,,59,59,,,13294,10176,02h 10m 52.83s,+39° 02′ 22.5″,6.09,1.56,263,B9V,binary star,32.717,39.039,Adromedae,59 Adromedae
95,Andromeda,26 And,,26,26,,,1438,1501,00h 18m 42.15s,+43° 47′ 28.1″,6.1,−0.53,692,B8V,double star,4.675,43.791,Adromedae,26 Adromedae
96,Andromeda,,,HD 5526,,,,5526,4501,00h 57m 39.64s,+45° 50′ 21.8″,6.1,0.45,439,K2III,,14.413,45.839,Adromedae,HD 5526 Adromedae
97,Andromeda,HD 225218,,HD 225218,,,,225218,365,00h 04m 36.60s,+42° 05′ 33.2″,6.11,−2.45,1680,B9III,double star,1.150,42.093,Adromedae,HD 225218 Adromedae
98,Andromeda,,,HD 7647,,,,7647,5993,01h 17m 05.05s,+44° 54′ 07.5″,6.11,−0.18,590,K5,,19.271,44.902,Adromedae,HD 7647 Adromedae
99,Andromeda,HD 1185,,HD 1185,,,,1185,1302,00h 16m 21.50s,+43° 35′ 42.4″,6.12,1.28,303,A2V,double star,4.088,43.595,Adromedae,HD 1185 Adromedae
100,Andromeda,,,HD 218416,,,,218416,114162,23h 07m 10.05s,+52° 48′ 59.6″,6.12,0.55,423,K0III,,346.792,52.816,Adromedae,HD 218416 Adromedae
101,Andromeda,GO And,,GO,,,GO,4778,3919,00h 50m 18.21s,+45° 00′ 08.1″,6.13,1.34,296,A0p...,"α2 CVn variable, ΔV = 0.04m, P = 2.5481 d",12.575,45.002,Adromedae,GO Adromedae
102,Andromeda,,,HD 7158,,,,7158,5650,01h 12m 34.06s,+45° 20′ 14.9″,6.13,−0.52,698,M1III,,18.142,45.337,Adromedae,HD 7158 Adromedae
103,Andromeda,66 And,,66,66,,,15138,11465,02h 27m 51.75s,+50° 34′ 12.7″,6.16,2.54,173,F4V,spectroscopic binary,36.963,50.570,Adromedae,66 Adromedae
104,Andromeda,,,HD 14372,,,,14372,10924,02h 20m 41.50s,+47° 18′ 39.0″,6.17,−0.87,836,B5V,,35.171,47.311,Adromedae,HD 14372 Adromedae
105,Andromeda,,,HD 743,,,,743,967,00h 11m 59.03s,+48° 09′ 08.5″,6.18,0.05,550,K4III,,2.996,48.152,Adromedae,HD 743 Adromedae
106,Andromeda,,,HD 3411,,,,3411,2926,00h 37m 07.20s,+24° 00′ 51.3″,6.18,1.13,334,K2III,,9.279,24.014,Adromedae,HD 3411 Adromedae
107,Andromeda,HD 221776,,HD 221776,,,,221776,116365,23h 34m 46.73s,+38° 01′ 26.3″,6.18,−0.41,678,K5,double star,353.692,38.024,Adromedae,HD 221776 Adromedae
108,Andromeda,,,HD 16327,,,,16327,12287,02h 38m 17.86s,+37° 43′ 36.6″,6.19,1.6,270,F6III,triple star,39.571,37.727,Adromedae,HD 16327 Adromedae
109,Andromeda,HD 221246,,HD 221246,,,,221246,115996,23h 30m 07.39s,+49° 07′ 59.3″,6.19,−0.91,856,K5III,member of the NGC 7686 star cluster,352.529,49.133,Adromedae,HD 221246 Adromedae
110,Andromeda,OP And,,OP,,,OP,9746,7493,01h 36m 27.21s,+48° 43′ 22.2″,6.2,0.65,420,K1III:,"BY Dra variable, ΔV = 0.09m",24.113,48.723,Adromedae,OP Adromedae
111,Andromeda,,,HD 400,,,,400,699,00h 08m 41.02s,+36° 37′ 38.7″,6.21,3.61,108,F8IV,,2.171,36.627,Adromedae,HD 400 Adromedae
112,Andromeda,,,HD 14213,,,,14213,10814,02h 19m 10.84s,+46° 28′ 20.2″,6.21,0.5,452,A4V,,34.792,46.472,Adromedae,HD 14213 Adromedae
113,Andromeda,,,HD 952,,,,952,1123,00h 14m 02.29s,+33° 12′ 21.9″,6.22,1.45,293,A1V,,3.508,33.206,Adromedae,HD 952 Adromedae
114,Andromeda,HD 895,,HD 895,,,,895,1076,00h 13m 23.93s,+26° 59′ 15.4″,6.24,0.78,403,G0III,triple star,3.346,26.988,Adromedae,HD 895 Adromedae
115,Andromeda,,,HD 222451,,,,222451,116824,23h 40m 40.47s,+36° 43′ 14.6″,6.24,3.01,144,F1V,,355.167,36.721,Adromedae,HD 222451 Adromedae
116,Andromeda,,,HD 224906,,,,224906,137,00h 01m 43.85s,+42° 22′ 01.7″,6.25,−1.80,1331,B9IIIp Mn,,0.429,42.367,Adromedae,HD 224906 Adromedae
117,Andromeda,,,HD 11613,,,,11613,8922,01h 54m 53.75s,+40° 42′ 07.9″,6.25,1.13,345,K2,,28.721,40.702,Adromedae,HD 11613 Adromedae
118,Andromeda,HD 220105,,HD 220105,,,,220105,115261,23h 20m 44.11s,+44° 06′ 58.5″,6.25,1.73,261,A5Vn,double star,350.183,44.116,Adromedae,HD 220105 Adromedae
119,Andromeda,,,HD 221661,,,,221661,116292,23h 33m 42.99s,+45° 03′ 29.1″,6.25,0.12,548,G8II,,353.425,45.058,Adromedae,HD 221661 Adromedae
120,Andromeda,HD 2942,,HD 2942,,,,2942,2583,00h 32m 49.09s,+28° 16′ 48.8″,6.26,0.47,469,G8II,triple star,8.204,28.280,Adromedae,HD 2942 Adromedae
121,Andromeda,,,HD 8774,,,,8774,6776,01h 27m 06.21s,+34° 22′ 39.3″,6.27,3.12,139,F7IVsvar,,21.775,34.378,Adromedae,HD 8774 Adromedae
122,Andromeda,,,HD 2507,,,,2507,2270,00h 28m 56.67s,+36° 53′ 58.9″,6.28,0.51,464,G5III,,7.233,36.899,Adromedae,HD 2507 Adromedae
123,Andromeda,,,HD 8375,,,,8375,6512,01h 23m 37.31s,+34° 14′ 44.2″,6.28,2.43,192,G8IV,,20.904,34.246,Adromedae,HD 8375 Adromedae
124,Andromeda,,,HD 11624,,,,11624,8930,01h 54m 57.63s,+37° 07′ 42.0″,6.28,0.25,525,K0,,28.738,37.128,Adromedae,HD 11624 Adromedae
125,Andromeda,,,HD 7758,,,,7758,6087,01h 18m 10.14s,+47° 25′ 11.0″,6.29,−2.07,1531,K0,,19.542,47.420,Adromedae,HD 7758 Adromedae
126,Andromeda,,,HD 16350,,,,16350,12305,02h 38m 27.94s,+38° 05′ 21.0″,6.29,−0.47,734,B9.5V,,39.613,38.089,Adromedae,HD 16350 Adromedae
127,Andromeda,,,HD 219962,,,,219962,115171,23h 19m 41.37s,+48° 22′ 51.1″,6.29,0.47,475,K1III,,349.921,48.381,Adromedae,HD 219962 Adromedae
128,Andromeda,,,HD 217314,,,,217314,113501,22h 59m 10.37s,+52° 39′ 16.0″,6.31,−0.26,672,K2,,344.792,52.654,Adromedae,HD 217314 Adromedae
129,Andromeda,,,HD 10597,,,,10597,8127,01h 44m 26.53s,+46° 08′ 23.2″,6.32,0.23,540,K5III,,26.108,46.140,Adromedae,HD 10597 Adromedae
130,Andromeda,,,HD 219290,,,,219290,114714,23h 14m 14.34s,+50° 37′ 04.5″,6.32,0.82,411,A0V,,348.558,50.618,Adromedae,HD 219290 Adromedae
131,Andromeda,,,HD 10486,,,,10486,8044,01h 43m 16.39s,+45° 19′ 21.5″,6.33,2.61,181,K2IV,,25.817,45.323,Adromedae,HD 10486 Adromedae
132,Andromeda,,,HD 10874,,,,10874,8370,01h 47m 48.00s,+46° 13′ 47.6″,6.33,2.5,190,F6V,,26.950,46.230,Adromedae,HD 10874 Adromedae
133,Andromeda,,,HD 1075,,,,1075,1208,00h 15m 06.93s,+31° 32′ 08.7″,6.34,−1.70,1320,K5,,3.775,31.536,Adromedae,HD 1075 Adromedae
