USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
8458,Perseus,,,HD 19066,,,,19066,14365,03h 05m 21.03s,+40° 34′ 55.9″,6.06,0.57,408,K0III,,46.338,40.582,Persei,HD 19066 Persei
8459,Perseus,,,HD 23049,,,,23049,17437,03h 44m 06.43s,+48° 31′ 25.3″,6.06,−0.96,827,K4III,,56.025,48.524,Persei,HD 23049 Persei
8460,Perseus,,,HD 20063,,,,20063,15118,03h 14m 56.55s,+42° 30′ 13.0″,6.07,1.88,225,K2III,,48.733,42.504,Persei,HD 20063 Persei
8461,Perseus,49 Per,,49,49,,,25975,19302,04h 08m 15.46s,+37° 43′ 40.7″,6.07,2.85,144,K1III,,62.063,37.728,Persei,49 Persei
8462,Perseus,V576 Per,,V576,,,V576,21071,15988,03h 25m 57.36s,+49° 07′ 15.0″,6.09,−0.19,603,B7V,Slow pulsator,51.488,49.121,Persei,V576 Persei
8463,Perseus,57 Per,m,M,57,,,28704,21242,04h 33m 24.90s,+43° 03′ 50.0″,6.09,2.04,211,F0V,,68.350,43.064,Persei,M Persei
8464,Perseus,,,HD 29866,,,,29866,22034,04h 44m 13.01s,+40° 47′ 11.4″,6.09,−0.01,542,B8IVn,,71.054,40.786,Persei,HD 29866 Persei
8465,Perseus,,,HD 18991,,,,18991,14392,03h 05m 40.15s,+56° 04′ 08.5″,6.1,1.71,246,G9III,,46.417,56.069,Persei,HD 18991 Persei
8466,Perseus,,,HD 23139,,,,23139,17475,03h 44m 40.91s,+46° 05′ 59.5″,6.1,−0.12,573,A7IV,,56.167,46.100,Persei,HD 23139 Persei
8467,Perseus,,,HD 18552,,,,18552,13997,03h 00m 11.88s,+38° 07′ 54.5″,6.11,−1.56,1113,B8Vn,,45.046,38.132,Persei,HD 18552 Persei
8468,Perseus,,,HD 19736,,,,19736,14887,03h 12m 09.54s,+42° 22′ 33.4″,6.15,−0.37,657,B4V,,48.038,42.376,Persei,HD 19736 Persei
8469,Perseus,,,HD 20162,,,,20162,15209,03h 16m 04.43s,+45° 20′ 46.4″,6.15,−1.10,918,M2III,,49.017,45.346,Persei,HD 20162 Persei
8470,Perseus,,,HD 27349,,,,27349,20231,04h 20m 09.95s,+31° 57′ 11.5″,6.16,−0.84,819,K5,,65.038,31.953,Persei,HD 27349 Persei
8471,Perseus,,,HD 23552,,,,23552,17772,03h 48m 18.08s,+50° 44′ 12.4″,6.18,−0.12,594,B8Vn,,57.075,50.737,Persei,HD 23552 Persei
8472,Perseus,,,HD 28459,,,,28459,21038,04h 30m 38.40s,+32° 27′ 28.1″,6.18,1.31,307,B9.5Vn,,67.658,32.458,Persei,HD 28459 Persei
8473,Perseus,,,HD 21455,,,,21455,16252,03h 29m 26.26s,+46° 56′ 16.6″,6.21,−0.03,576,B7V,,52.358,46.938,Persei,HD 21455 Persei
8474,Perseus,,,HD 18153,,,,18153,13732,02h 56m 50.66s,+51° 15′ 40.9″,6.22,−0.36,675,K5III,,44.208,51.261,Persei,HD 18153 Persei
8475,Perseus,,,HD 24167,,,,24167,18094,03h 52m 04.45s,+31° 10′ 07.2″,6.22,0.72,411,A5V,,58.017,31.169,Persei,HD 24167 Persei
8476,Perseus,V545 Per,,V545,,,V545,27026,20063,04h 18m 08.09s,+42° 08′ 28.5″,6.22,0.84,389,B9V,,64.533,42.141,Persei,V545 Persei
8477,Perseus,,,HD 17818,,,,17818,13462,02h 53m 21.07s,+48° 34′ 11.9″,6.23,−4.77,5175,G5Iab:,,43.338,48.570,Persei,HD 17818 Persei
8478,Perseus,V423 Per,,HD 20210,,,,20210,15204,03h 16m 01.86s,+34° 41′ 18.6″,6.23,2.12,201,A1m,Ellipsoidal var.,49.004,34.688,Persei,HD 20210 Persei
8479,Perseus,10 Per,,10,10,,V554,14818,11279,02h 25m 16.03s,+56° 36′ 35.4″,6.25,−3.93,3543,B2Ia,V554 Per; α Cyg variable,36.317,56.610,Persei,10 Persei
8480,Perseus,V480 Per,,V480,,,V480,17378,13178,02h 49m 30.74s,+57° 05′ 03.6″,6.25,,,A5Ia,α Cyg variable,42.375,57.084,Persei,V480 Persei
8481,Perseus,,,HD 27650,,,,27650,20498,04h 23m 35.80s,+42° 25′ 40.8″,6.25,0.1,553,A1sp...,,65.896,42.428,Persei,HD 27650 Persei
8482,Perseus,,,HD 28503,,,,28503,21108,04h 31m 24.10s,+40° 00′ 36.8″,6.25,−2.34,1707,B8V,,67.850,40.010,Persei,HD 28503 Persei
8483,Perseus,,,HD 23626,,,,23626,17732,03h 47m 49.04s,+32° 11′ 43.8″,6.26,2.53,182,G0,,56.954,32.195,Persei,HD 23626 Persei
8484,Perseus,,,HD 17228,,,,17228,12982,02h 46m 58.28s,+35° 59′ 00.7″,6.27,0.77,411,G8III,,41.742,35.983,Persei,HD 17228 Persei
8485,Perseus,,,HD 11335,,,,11335,8771,01h 52m 50.74s,+51° 28′ 29.5″,6.28,0.37,495,A3V,,28.208,51.475,Persei,HD 11335 Persei
8486,Perseus,,,HD 17240,,,,17240,12990,02h 47m 03.60s,+35° 33′ 17.3″,6.28,2.92,153,A9V,,41.763,35.555,Persei,HD 17240 Persei
