USID,Constellation,Name,B,B->F->VAR->G,F,G.,Var,HD,HIP,RA,Dec,"vis. mag.","abs. mag.",Dist. (ly),Sp. class,Notes https://en.wikipedia.org/wiki/Lists_of_stars_by_constellation,RA angle,Dec Angle,Latin Constellation,Full Designation
11395,Virgo,HD 107148,,HD 107148,,,,107148,60081,12h 19m 13.49s,-03° 19′ 11.2″,8.02,4.47,167,G5,has a planet (b),184.804,-2.680,Virginis,HD 107148 Virginis
11396,Virgo,HD 102329,,HD 102329,,,,102329,57467,11h 46m 47.00s,"+03° 28′ 27.0""",8.04,2.05,515,,has a planet (b),176.696,3.474,Virginis,HD 102329 Virginis
11397,Virgo,HD 130322,,HD 130322,,,,130322,72339,14h 47m 32.73s,-00° 16′ 53.3″,8.05,5.68,97,K0III,Mönch; has a planet (b),221.883,0.281,Virginis,HD 130322 Virginis
11398,Virgo,HD 109271,,HD 109271,,,,109271,61300,12h 33m 36.00s,"-11° 37′ 19.0""",8.05,4.09,202,G5V,has two confirmed planets (b & c) and one unconfirmed planet (d),188.400,-10.378,Virginis,HD 109271 Virginis
11399,Virgo,HD 102195,,HD 102195,,,,102195,57370,11h 45m 42.29s,+02° 49′ 17.3″,8.06,5.75,95,K0,Flegetonte; has a planet (b),176.425,2.821,Virginis,HD 102195 Virginis
11400,Virgo,HD 125612,,HD 125612,,,,125612,70123,14h 20m 53.51s,-17° 28′ 53.5″,8.33,4.72,172,G3V,"has three planets (b, c & d)",215.221,-16.519,Virginis,HD 125612 Virginis
11401,Virgo,HD 126614,,HD 126614,,,,126614,70623,14h 26m 48.28s,-05° 10′ 40.0″,8.81,4.51,236,K0,multiple star; has a planet (b),216.700,-4.822,Virginis,HD 126614 Virginis
11402,Virgo,HD 106315,,HD 106315,,,,106315,,12h 13m 53.00s,"-00° 23′ 37.0""",9,,350,F5V,has two planets (b & c),183.471,0.394,Virginis,HD 106315 Virginis
11403,Virgo,EQ Vir,,EQ,,,EQ,118100,66252,13h 34m 43.21s,-08° 20′ 31.3″,9.31,7.83,65,K5V,nearby flare star,203.679,-7.658,Virginis,EQ Virginis
11404,Virgo,DT Vir,,DT,,,DT,,63510,13h 00m 46.58s,+12° 22′ 32.6″,9.72,9.44,37,M0.5V,"nearby variable star, has a circumbinary planet (c)",195.192,12.376,Virginis,DT Virginis
11405,Virgo,HD 119130,,HD 119130,,,,119130,,13h 41m 30.00s,"-09° 56′ 46.0""",9.9,,373,G3V,has a planet (b),205.375,-8.054,Virginis,HD 119130 Virginis
11406,Virgo,WASP-54,,W-54,,,,,,13h 41m 49.03s,-00° 07′ 41.0″,10.42,,,,has a transiting planet (b),205.454,0.128,Virginis,W-54 Virginis
11407,Virgo,HW Vir,,HW,,,HW,,62157,12h 44m 20.24s,-08° 40′ 16.8″,10.9,4.6,590,sdB+MV,eclipsing binary of Algol type; has a planet and a brown dwarf,191.083,-7.329,Virginis,HW Virginis
11408,Virgo,Ross 128,,HIP 57548,,,,,57548,11h 47m 44.40s,+00° 48′ 16.4″,11.13,13.51,10.89,M4V,"FI Vir; 11th closest star system, flare star",176.933,0.804,Virginis,HIP 57548 Virginis
11409,Virgo,WASP-85,,W-85,,,,,,11h 43m 38.00s,"+06° 33′ 49.0""",11.2,,,G8,has a transiting planet (b),175.908,6.564,Virginis,W-85 Virginis
11410,Virgo,WASP-16,,W-16,,,,,,14h 18m 43.92s,-20° 16′ 31.8″,11.29,,,G3V,has a transiting planet (b),214.679,-19.725,Virginis,W-16 Virginis
11411,Virgo,MARI,, ,,,,,,12h 44m 20.24s,-07° 30′ 007″,6,,,,,191.083,-6.498,Virginis,  Virginis
